"address","area","bedrooms","date","floors","price","title","url"
"Đường Lê Đức Thọ, ,, Phường Mỹ Đình 2, ,, Quận Nam Từ Liêm, , Hà Nội","388 m2","1 phòng ngủ","Hôm nay","1 lầu","130 tỷ","BÁN GẤP ĐẤT VÀNG LÊ ĐỨC THỌ 388M2 MT 15M SẴN GPXD 9 TẦNG GIÁ ĐẦU TƯ","https://alonhadat.com.vn/ban-gap-dat-vang-le-duc-tho-388m2-mt-15m-san-gpxd-9-tang-gia-dau-tu-16251614.html"
"Đường Trần Duy Hưng, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","120 m2","35 phòng ngủ","Hôm nay","8 lầu","26,9 tỷ","BÁN TÒA CHDV CẦU GIẤY 120M2 8 TẦNG 35PKK DOANH THU KHỦNG GIÁ CHỈ 27 TỶ","https://alonhadat.com.vn/ban-toa-chdv-cau-giay-120m2-8-tang-35pkk-doanh-thu-khung-gia-chi-27-ty-16288646.html"
"Đường Quang Trung, ,, Phường La Khê, ,, Quận Hà Đông, , Hà Nội","240 m2","","Hôm nay","6 lầu","27 tỷ","BÁN GẤP TÒA CCMN HÀ ĐÔNG Ô TÔ ĐỖ CỬA 240M2 6T 35PKK GIÁ CHỈ 27 TỶ","https://alonhadat.com.vn/ban-gap-toa-ccmn-ha-dong-o-to-do-cua-240m2-6t-35pkk-gia-chi-27-ty-16288745.html"
"Đường Triều Khúc, ,, Xã Tân Triều, ,, Huyện Thanh Trì, , Hà Nội","105 m2","28 phòng ngủ","Hôm nay","7 lầu","18 tỷ","CCMN CẠNH HỒ TRIỀU KHÚC 105M2 7 TẦNG 27PKK DOANH THU 1.4 TỶ/NĂM GIÁ 18 TỶ","https://alonhadat.com.vn/ccmn-canh-ho-trieu-khuc-105m2-7-tang-27pkk-doanh-thu-1-4-ty-nam-gia-18-ty-16195032.html"
"Đường Lê Trọng Tấn, ,, Phường Dương Nội, ,, Quận Hà Đông, , Hà Nội","150 m2","8 phòng ngủ","Hôm nay","5 lầu","20 tỷ","20 tỷ 150m2 4,5 tầng phân lô vỉa hè nhà vườn Dương Nội","https://alonhadat.com.vn/20-ty-150m2-4-5-tang-phan-lo-via-he-nha-vuon-duong-noi-16300795.html"
"Đường Triều Khúc, ,, Xã Tân Triều, ,, Huyện Thanh Trì, , Hà Nội","80 m2","26 phòng ngủ","Hôm nay","8 lầu","17,9 tỷ","BÁN CCMN TRIỀU KHÚC_26 PHÒNG KHÉP KÍN_FULL NỘI THẤT_THANG MÁY_1TỶ/NĂM_80M²x8T_17 TỶ 9","https://alonhadat.com.vn/ban-ccmn-trieu-khuc-26-phong-khep-kin-full-noi-that-thang-may-1ty-nam-80m-x8t-17-ty-9-16152469.html"
"Đường Phố Lụa, ,, Phường Vạn Phúc, ,, Quận Hà Đông, , Hà Nội","35 m2","","Hôm nay","","4,5 tỷ","Bán nhà Vạn Phúc_Bán chuyển nhà_Rẻ nhất khu_Vị trí vàng_Ngõ thoáng_10m ô tô_35 m2_4 tỷ 5","https://alonhadat.com.vn/ban-nha-pho-lua-vi-tri-vang-ngo-rong-thoang-ngo-o-to-phap-ly-chuan-35-m2-4-ty-5-16205876.html"
"Đường Ngô Thì Sỹ, ,, Phường Vạn Phúc, ,, Quận Hà Đông, , Hà Nội","41 m2","","Hôm nay","","9,7 tỷ","Bán nhà Ngô Thì Sỹ_Lô góc_Thang máy_Full nội thất cao cấp_Ngõ thông_Ô tô gần_41 m2_9 tỷ 7","https://alonhadat.com.vn/ban-nha-ngo-thi-sy-lo-goc-thang-may-full-noi-that-cao-cap-ngo-thong-o-to-gan-41-m2-9-ty-7-16308218.html"
"Đường Vạn Phúc, ,, Phường Vạn Phúc, ,, Quận Hà Đông, , Hà Nội","45 m2","","Hôm nay","","10,7 tỷ","Bán nhà Vạn Phúc_Lô góc_Kinh doanh đỉnh cao_Nhà mới xây_45 m2_10 tỷ 7","https://alonhadat.com.vn/ban-nha-van-phuc-lo-goc-kinh-doanh-dinh-cao-nha-moi-xay-45-m2-10-ty-7-16308253.html"
"Đường Uy Nỗ, ,, Thị trấn Đông Anh, ,, Huyện Đông Anh, , Hà Nội","54 m2","","Hôm nay","","2,8 tỷ","Giá tốt Tổ 22 Thị trấn Đông Anh - 54m², giá hơn 2tỷ. Diện tích: 54m², mặt tiền 4m, hậu 4m,","https://alonhadat.com.vn/ban-dat-to-22-thi-tran-dong-anh-54m-gia-hon-2ty-dien-tich-54m-mat-tien-4m-hau-4m--15975292.html"
"Đường Thụy Phương, ,, Phường Thụy Phương, ,, Quận Bắc Từ Liêm, , Hà Nội","35 m2","3 phòng ngủ","Hôm nay","5 lầu","6 tỷ","💥 CẦN BÁN NHÀ 5 TẦNG MỚI TINH ĐẬP HỘP – Ô TÔ ĐỖ CỔNG – THỤY PHƯƠNG – GIÁ CHỈ 6 TỶ","https://alonhadat.com.vn/-can-ban-nha-5-tang-moi-tinh-dap-hop-o-to-do-cong-thuy-phuong-gia-chi-6-ty-16301095.html"
"Phố Kim Ngưu, ,, Phường Thanh Nhàn, ,, Quận Hai Bà Trưng, , Hà Nội","44 m2","3 phòng ngủ","Hôm nay","5 lầu","14,7 tỷ","BÁN NHÀ KIM NGƯU GARA Ô TÔ NHÀ MỚI AN SINH KINH DOANH","https://alonhadat.com.vn/ban-nha-kim-nguu-gara-o-to-nha-moi-an-sinh-kinh-doanh-16231808.html"
"Tỉnh lộ 420, ,, Xã Bình Yên, ,, Huyện Thạch Thất, , Hà Nội","106 m2","","Hôm nay","","Thỏa thuận","Thiếu tiền lo công việc nên cc e bán mảnh đất mặt đường 420 . Đường rộng 24m , vỉa hè 4m","https://alonhadat.com.vn/thieu-tien-lo-cong-viec-nen-cc-e-ban-manh-dat-mat-duong-420-duong-rong-24m-via-he-4m-14887770.html"
"Đường Trần Phú, ,, Phường Mộ Lao, ,, Quận Hà Đông, , Hà Nội","44 m2","4 phòng ngủ","Hôm nay","5 lầu","6,7 tỷ","🌟Nhà 44m- Trần Phú- thiết kế hiện đại- 6.7 tỷ🌟","https://alonhadat.com.vn/-nha-44m-tran-phu-thiet-ke-hien-dai-6-7-ty--16309218.html"
"Phố Trần Quốc Vượng, ,, Phường Dịch Vọng Hậu, ,, Quận Cầu Giấy, , Hà Nội","38 m2","4 phòng ngủ","Hôm nay","5 lầu","7,3 tỷ","# 63 Trần Quốc Vượng # 38m2 5 tầng mặt tiền 4m . 7 tỷ","https://alonhadat.com.vn/-63-tran-quoc-vuong-38m2-5-tang-mat-tien-4m-7-3-ty-15950758.html"
"Đường Phạm Thận Duật, ,, Phường Mai Dịch, ,, Quận Cầu Giấy, , Hà Nội","48 m2","6 phòng ngủ","Hôm nay","5 lầu","26,4 tỷ","Nhà mặt phố Phạm Thận Duật, Q.Cầu Giấy ,dt 48m, nhà 5tầng ,KD ,Giá 26.4 tỷ","https://alonhadat.com.vn/nha-mat-pho-pham-than-duat-q-cau-giay-dt-48m-nha-5tang-kd-gia-26-4-ty-16305478.html"
"Đường Cầu Giấy, ,, Phường Dịch Vọng, ,, Quận Cầu Giấy, , Hà Nội","40 m2","6 phòng ngủ","Hôm nay","5 lầu","8,8 tỷ","Nhà đẹp Cầu Giấy , 5 tầng ,dt 40m² , chỉ 8.8 tỷ!","https://alonhadat.com.vn/nha-dep-cau-giay-5-tang-dt-40m-chi-8-8-ty--16305524.html"
"Đường Lạc Long Quân, ,, Phường Nghĩa Đô, ,, Quận Cầu Giấy, , Hà Nội","71 m2","4 phòng ngủ","Hôm nay","4 lầu","10,9 tỷ","Bán nhà phân lô Lạc Long Quân , 71m , Ô tô tránh , Giá chỉ 10.9 tỷ!","https://alonhadat.com.vn/ban-nha-phan-lo-lac-long-quan-71m-o-to-tranh-gia-chi-10-9-ty--16305576.html"
"Đường Tố Hữu, ,, Phường La Khê, ,, Quận Hà Đông, , Hà Nội","83 m2","6 phòng ngủ","Hôm nay","5 lầu","19,6 tỷ","bán nhà phân lô KĐT văn khê 83m2 5 tầng mt 5m vỉa hè KD thang máy","https://alonhadat.com.vn/ban-nha-phan-lo-kdt-van-khe-83m2-5-tang-mt-5m-via-he-kd-thang-may-14999486.html"
"Đường Yên Xá, ,, Xã Tân Triều, ,, Huyện Thanh Trì, , Hà Nội","60 m2","12 phòng ngủ","Hôm nay","7 lầu","17,5 tỷ","bán nhà liền kề tổng cục 5 tân triều 61m2 7 tầng thang máy","https://alonhadat.com.vn/ban-nha-lien-ke-tong-cuc-5-tan-trieu-61m2-7-tang-thang-may-16188269.html"
"Xã Phù Đổng, ,, Huyện Gia Lâm, , Hà Nội","40 m2","","Hôm nay","","2,2 tỷ","ĐẤT PHÙ DỰC PHÙ ĐỔNG - KHUÔN TIỀN HIẾM - GIÁ ĐẦU TƯ - SĐCC VUÔNG VĂN","https://alonhadat.com.vn/dat-phu-duc-phu-dong-khuon-tien-hiem-gia-dau-tu-sdcc-vuong-van-16291011.html"
"Đường Cổ Bi, ,, Xã Cổ Bi, ,, Huyện Gia Lâm, , Hà Nội","30 m2","","Hôm nay","","2,5 tỷ","CỔ BI - LÔ GÓC- VỊ TRÍ TRUNG TÂM GIA LÂM - KHUÔN TIỀN HIẾM - GIÁ ĐẦU TƯ","https://alonhadat.com.vn/co-bi-lo-goc-vi-tri-trung-tam-gia-lam-khuon-tien-hiem-gia-dau-tu-16289354.html"
"Phố Hoàng Công, ,, Phường Kiến Hưng, ,, Quận Hà Đông, , Hà Nội","68 m2","17 phòng ngủ","Hôm nay","7 lầu","16,8 tỷ","BÁN NHÀ ĐẤU GIÁ MẬU LƯƠNG – 68M2 – 7 TẦNG – 17 PHÒNG  – THANG MÁY – DÒNG TIỀN 1 TỶ/NĂM","https://alonhadat.com.vn/ban-nha-dau-gia-mau-luong-68m2-7-tang-17-phong-thang-may-dong-tien-1-ty-nam-16308490.html"
"Đường Mậu Lương, ,, Phường Kiến Hưng, ,, Quận Hà Đông, , Hà Nội","68 m2","20 phòng ngủ","Hôm nay","7 lầu","19,5 tỷ","BÁN NHÀ  ĐẤU GIÁ MẬU LƯƠNG – 68M2 – 7 TẦNG – 20 PHÒNG – DOANH THU 1.2 TỶ/NĂM – THANG MÁY","https://alonhadat.com.vn/ban-nha-dau-gia-mau-luong-68m2-7-tang-20-phong-doanh-thu-1-2-ty-nam-thang-may-16308403.html"
"Đường Mậu Lương, ,, Phường Kiến Hưng, ,, Quận Hà Đông, , Hà Nội","60 m2","5 phòng ngủ","Hôm nay","4 lầu","13,8 tỷ","BÁN NHÀ ĐẤU GIÁ MẬU LƯƠNG – 60M2 – 4 TẦNG – MẶT TIỀN 5M – GIẾNG TRỜI – GIÁ 1","https://alonhadat.com.vn/ban-nha-dau-gia-mau-luong-60m2-4-tang-mat-tien-5m-gieng-troi-gia-1-16308303.html"
"Đường Phạm Văn Đồng, ,, Phường Cổ Nhuế 2, ,, Quận Bắc Từ Liêm, , Hà Nội","46 m2","5 phòng ngủ","Hôm nay","7 lầu","365 triệu","Cổ Nhuế mặt phố 46m. 7tầng.mt gần 6m   THANG MÁY -KINH DOANH     Nhà vị trí như phố Cổ Nhu","https://alonhadat.com.vn/co-nhue-mat-pho-46m-7tang-mt-gan-6m-thang-may-kinh-doanh-nha-vi-tri-nhu-pho-co-nhu-16309212.html"
"Phố Lạc Trung, ,, Phường Thanh Lương, ,, Quận Hai Bà Trưng, , Hà Nội","92 m2","5 phòng ngủ","Hôm nay","5 lầu","29,499 tỷ","SIÊU PHẨM LẠC TRUNG.NHÀ ĐẸP Ở NGAY.GARA Ô TÔ. NGÕ THÔNG.TIỆN ÍCH KHÔNG THIẾU GÌ. ĐỈNH LUÔN","https://alonhadat.com.vn/sieu-pham-lac-trung-nha-dep-o-ngay-gara-o-to-ngo-thong-tien-ich-khong-thieu-gi-dinh-luon-16309211.html"
"Phố Hoàng Ngân, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","262 m2","23 phòng ngủ","Hôm nay","5 lầu","70 tỷ","70 Tỷ / 262 M2/ 10 Mt/ Mặt Phố Hoàng Ngân / Cầu Giấy","https://alonhadat.com.vn/70-ty-262-m2-10-mt-mat-pho-hoang-ngan-cau-giay-16309202.html"
"Đường Hoàng Tăng Bí, ,, Phường Thụy Phương, ,, Quận Bắc Từ Liêm, , Hà Nội","97 m2","4 phòng ngủ","Hôm nay","3 lầu","18,5 tỷ","🔥 SIÊU PHẨM MẶT PHỐ HOÀNG TĂNG BÍ 🔥 KINH DOANH - NHÀ 2 MẶT ĐƯỜNG, GIÁ 18,5 TỶ🌟🌟🌟","https://alonhadat.com.vn/-sieu-pham-mat-pho-hoang-tang-bi-kinh-doanh-nha-2-mat-duong-gia-18-5-ty--16309201.html"
"Phố Thuốc Bắc, ,, Phường Hàng Bồ, ,, Quận Hoàn Kiếm, , Hà Nội","98 m2","4 phòng ngủ","Hôm nay","6 lầu","66 tỷ","BÁN NHÀ MẶT PHỐ CỔ, HOÀN KIẾM –CĂN GÓC 2 MẶT PHỐ – NHÀ 6 TẦNG THANG MÁY – KINH DOANH ĐỈNH","https://alonhadat.com.vn/ban-nha-mat-pho-co-hoan-kiem-can-goc-2-mat-pho-nha-6-tang-thang-may-vi-tri-kinh-doa-16309195.html"
"Phường Vĩnh Phúc, ,, Quận Ba Đình, , Hà Nội","45 m2","5 phòng ngủ","Hôm nay","5 lầu","12,4 tỷ","CỐNG VỊ - BA ĐÌNH - 2 MẶT THOÁNG - KINH DOANH - Ô TÔ TRÁNH Diện tích sử dụng 42m² x 5 tầng","https://alonhadat.com.vn/cong-vi-ba-dinh-2-mat-thoang-kinh-doanh-o-to-tranh-dien-tich-su-dung-42m-x-5-tang-16305170.html"
"Phố Đội cấn, ,, Phường Cống Vị, ,, Quận Ba Đình, , Hà Nội","48 m2","4 phòng ngủ","Hôm nay","5 lầu","15,9 tỷ","ĐỘI NHÂN, BA ĐÌNH - Ô TÔ TRÁNH - KINH DOANH ĐỈNH Diện tích 48m² x 5 tầng","https://alonhadat.com.vn/doi-nhan-ba-dinh-o-to-tranh-kinh-doanh-dinh-dien-tich-48m-x-5-tang-16304436.html"
"Phường Vĩnh Phúc, ,, Quận Ba Đình, , Hà Nội","40 m2","5 phòng ngủ","Hôm nay","6 lầu","9,2 tỷ","TRUNG TÂM BA ĐÌNH - 20M RA Ô TÔ- NHÀ MỚI XÂY - THANG MÁY - FULL NỘI THẤT-40m vuông 6 tầng","https://alonhadat.com.vn/trung-tam-ba-dinh-20m-ra-o-to-nha-moi-xay-thang-may-full-noi-that-40m-vuong-6-tang-16309193.html"
"Đường Thụy Khuê, ,, Phường Thụy Khuê, ,, Quận Tây Hồ, , Hà Nội","65 m2","4 phòng ngủ","Hôm nay","4 lầu","15 tỷ","BÁN NHÀ THỤY KHUÊ, CẠNH CHU VĂN AN, NGÕ THOÁNG THẲNG 10m RA PHỐ, 65m Mt 4.2m 15 Tỷ","https://alonhadat.com.vn/ban-nha-thuy-khue-canh-chu-van-an-ngo-thoang-thang-10m-ra-pho-65m-mt-4-2m-15-ty-16302476.html"
"Đường Phú Xá, ,, Phường Phú Thượng, ,, Quận Tây Hồ, , Hà Nội","55 m2","5 phòng ngủ","Hôm nay","5 lầu","15 tỷ","ĐẸP NHẤT PHÂN LÔ PHÚ XÁ TÂY HỒ OTO TRÁNH VỈA HÈ CÂY XANH KINH DOANH 55m MT 4.5m 15 Tỷ","https://alonhadat.com.vn/dep-nhat-phan-lo-phu-xa-tay-ho-oto-tranh-via-he-cay-xanh-kinh-doanh-55m-mt-4-5m-15-ty-16303810.html"
"Xã Đại Mạch, ,, Huyện Đông Anh, , Hà Nội","101 m2","","Hôm nay","","6,7 tỷ","CẦN BÁN 101M ĐẤT TẠI MAI CHÂU XÃ ĐẠI MẠCH HUYỆN ĐÔNG ANH HÀ NỘI ĐƯỜNG THÔNG THOÁNG ÔTÔ ĐỖ","https://alonhadat.com.vn/can-ban-101m-dat-tai-mai-chau-xa-dai-mach-huyen-dong-anh-ha-noi-duong-thong-thoang-oto-do-16294419.html"
"Xã Võng La, ,, Huyện Đông Anh, , Hà Nội","80 m2","","Hôm nay","","5,6 tỷ","CẦN BÁN 80M ĐẤT TẠI XÃ VÕNG LA HUYỆN ĐÔNG ANH HÀ NỘI ĐƯỜNG THÔNG THOÁNG ÔTÔ ĐỖ CỬA","https://alonhadat.com.vn/can-ban-80m-dat-tai-xa-vong-la-huyen-dong-anh-ha-noi-duong-thong-thoang-oto-do-cua-16287698.html"
"Xã Hạ Mỗ, ,, Huyện Đan Phượng, , Hà Nội","68 m2","","Hôm nay","","Thỏa thuận","Chính chủ ra hàng lô đất đấu giá mặt đường N1, Hạ Mỗ, Đan Phượng","https://alonhadat.com.vn/chinh-chu-ra-hang-lo-dat-dau-gia-mat-duong-n1-ha-mo-dan-phuong-16086130.html"
"Xã Bắc Phú, ,, Huyện Sóc Sơn, , Hà Nội","155 m2","","Hôm nay","","18,5 triệu / m2","🏡 CHÍNH CHỦ CẦN BÁN MẢNH ĐẤT 155M² – MẶT ĐƯỜNG TRỤC LIÊN XÃ – BẮC PHÚ – SÓC SƠN 🏡","https://alonhadat.com.vn/-chinh-chu-can-ban-manh-dat-155m-mat-duong-truc-lien-xa-bac-phu-soc-son--16276419.html"
"Đường Nguyễn Khang, ,, Phường Yên Hòa, ,, Quận Cầu Giấy, , Hà Nội","73 m2","15 phòng ngủ","Hôm nay","7 lầu","13,9 tỷ","Bán nhà dòng tiền CHDV Nguyễn Khang 73m2*7T, ngõ nông, 15PN, thang máy, DT 75 triệu","https://alonhadat.com.vn/ban-ccmn-nguyen-khang-65m2-7t-ngo-thong-15pn-thang-may-dt-65tr-14055197.html"
"Đường Mỹ Đình, ,, Phường Mỹ Đình 2, ,, Quận Nam Từ Liêm, , Hà Nội","58 m2","","Hôm nay","","11,8 tỷ","Bán toà CCMN Mỹ Đình 58m2*6T, 15 phòng Full đồ, Dòng tiền 70 Triệu","https://alonhadat.com.vn/my-dinh-ban-toa-ccmn-58m2-6t-ben-xe-svd-cach-2-phut-14-phong-full-do-dong-tien-65trieu-14206251.html"
"Đường Kim Mã, ,, Phường Kim Mã, ,, Quận Ba Đình, , Hà Nội","52 m2","6 phòng ngủ","Hôm nay","6 lầu","20,9 tỷ","Nhà đẹp dân xây phố Kim Mã . 6 tầng thang máy . 52M . Giá 20,9 tỷ","https://alonhadat.com.vn/nha-dep-dan-xay-pho-kim-ma-6-tang-thang-may-52m-gia-20-9-ty-16304338.html"
"Đường Nguyễn Khuyến, ,, Phường Văn Quán, ,, Quận Hà Đông, , Hà Nội","80 m2","5 phòng ngủ","Hôm nay","5 lầu","22 tỷ","PHÂN LÔ KĐT VĂN QUÁN, HÀ ĐÔNG, 80M,5 TẦNG, VỈA HÈ, Ô TÔ DỪNG ĐỖ, KINH DOANH, VĂN PHÒNG.","https://alonhadat.com.vn/phan-lo-kdt-van-quan-ha-dong-80m-5-tang-via-he-o-to-dung-do-kinh-doanh-van-phong--16303935.html"
"Đường Thượng Cát, ,, Phường Thượng Cát, ,, Quận Bắc Từ Liêm, , Hà Nội","39 m2","3 phòng ngủ","Hôm nay","5 lầu","4,5 tỷ","Thượng Cát – 39m x 5 Tầng, 30m ra oto, 4.5 tỷ","https://alonhadat.com.vn/ban-nha-thuong-cat-5-tang-dep-gan-o-to-gia-4-4-ty-thanh-khoan-nhanh-16156517.html"
"Đường Lạc Long Quân, ,, Phường Nhật Tân, ,, Quận Tây Hồ, , Hà Nội","231 m2","5 phòng ngủ","Hôm nay","5 lầu","129 tỷ","BIỆT THỰ VƯỜN ĐÀO -THANG MÁY  SỐNG SANG, ĐẲNG CẤP THƯỢNG LƯU  💎 View vườn hoa thơ mộng","https://alonhadat.com.vn/biet-thu-vuon-dao-thang-may-song-sang-dang-cap-thuong-luu-view-vuon-hoa-tho-mong-16297503.html"
"Đường Ngọc Thụy, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","50 m2","4 phòng ngủ","Hôm nay","5 lầu","9,8 tỷ","ĐẲNG CẤP NGỌC THỤY 50M - Ô TÔ TRÁNH KINH DOANH -THANG MÁY - HƠN 9 ĐỒNG.","https://alonhadat.com.vn/dang-cap-ngoc-thuy-50m-o-to-tranh-kinh-doanh-thang-may-hon-9-dong--16301397.html"
"Đường Võ Chí Công, ,, Phường Nghĩa Đô, ,, Quận Cầu Giấy, , Hà Nội","40 m2","","Hôm nay","","5,95 tỷ","Hàng hiếm - Bán đất Võ Chí Công","https://alonhadat.com.vn/hang-hiem-ban-dat-vo-chi-cong-16303535.html"
"Đường Trần Thủ Độ, ,, Phường Hoàng Liệt, ,, Quận Hoàng Mai, , Hà Nội","75 m2","2 phòng ngủ","Hôm nay","1 lầu","4 tỷ","Chuyển nhương CHCC Vật Tư Du Lịch tại KĐT Pháp Vân 75m2 2 ngủ full nội thất giá nhỉnh 4 tỷ","https://alonhadat.com.vn/chuyen-nhuong-chcc-vat-tu-du-lich-tai-kdt-phap-van-75m2-2-ngu-full-noi-that-gia-nhinh-4-ty-16303392.html"
"Đường Mạc Thái Tổ, ,, Phường Yên Hòa, ,, Quận Cầu Giấy, , Hà Nội","70 m2","6 phòng ngủ","Hôm nay","7 lầu","31 tỷ","Mạc Thái Tổ - 2 Mặt Tiền - 7 Tầng Thang Máy, Đường 10m, Vỉa Hè 70m2, MT 5m, Ở & Văn Phòng","https://alonhadat.com.vn/mac-thai-to-2-mat-tien-7-tang-thang-may-duong-10m-via-he-70m2-mt-5m-o-van-phong-16145578.html"
"Đường Kiều Mai, ,, Phường Phú Diễn, ,, Quận Bắc Từ Liêm, , Hà Nội","100 m2","1 phòng ngủ","Hôm nay","1 lầu","22,5 tỷ","Lô Góc Siêu Đẹp - 100m2, Phân Lô Kiều Mai, Vỉa hè 4m, Kinh Doanh, Toà Văn Phòng, 22.5 tỷ","https://alonhadat.com.vn/lo-goc-sieu-dep-100m2-phan-lo-kieu-mai-via-he-4m-kinh-doanh-toa-van-phong-18-8-ty-15283746.html"
"Đường Võ Chí Công, ,, Phường Xuân La, ,, Quận Tây Hồ, , Hà Nội","60 m2","7 phòng ngủ","Hôm nay","7 lầu","21 tỷ","Phân Lô Bộ Giáo Dục, Ngõ 132 Võ Chí Côn, Vỉa hè, Đường 12m, 7 Tầng Thang Máy, 60m2, 21 tỷ","https://alonhadat.com.vn/phan-lo-bo-giao-duc-ngo-132-vo-chi-con-via-he-duong-12m-7-tang-thang-may-60m2-21-ty-15705774.html"
"Đường Hoàng Quốc Việt, ,, Phường Nghĩa Đô, ,, Quận Cầu Giấy, , Hà Nội","150 m2","8 phòng ngủ","Hôm nay","4 lầu","46,5 tỷ","Vị Trí Kim Cương - Mặt Phố Mới - Hoàng Quốc Việt – Lô Góc, 150m2, Mặt Tiền 25m - 4 Tầng","https://alonhadat.com.vn/vi-tri-kim-cuong-mat-pho-moi-hoang-quoc-viet-lo-goc-150m2-mat-tien-25m-4-tang-15843104.html"
"Phố Văn Cao, ,, Phường Liễu Giai, ,, Quận Ba Đình, , Hà Nội","90 m2","4 phòng ngủ","Hôm nay","4 lầu","13,5 tỷ","Rẻ - Hiếm, Phân Lô Quân Đội, Vĩnh Phúc - Ba Đình, 90m2, Mặt Tiền 5m, Gara Oto, 13.5 tỷ","https://alonhadat.com.vn/re-hiem-phan-lo-quan-doi-vinh-phuc-ba-dinh-90m2-mat-tien-5m-gara-oto-13-5-ty-15828939.html"
"Đường Trương Định, ,, Phường Trương Định, ,, Quận Hai Bà Trưng, , Hà Nội","33 m2","4 phòng ngủ","Hôm nay","4 lầu","6,4 tỷ","MẶT NGÕ TRƯƠNG ĐỊNH Ô TÔ QUA -4 NGỦ- DÂN XÂY ĐẸP 33.5M2 HƠN 6 TỶ.","https://alonhadat.com.vn/mat-ngo-truong-dinh-o-to-qua-4-ngu-dan-xay-dep-33-5m2-hon-6-ty--16304546.html"
"Đường Lương Khánh Thiện, ,, Phường Tân Mai, ,, Quận Hoàng Mai, , Hà Nội","50 m2","4 phòng ngủ","Hôm nay","5 lầu","7,9 tỷ","Dân xây Lương Khánh Thiện, Rộng Nông Thoáng 50m2 5 tầng giá 7.9 tỷ.","https://alonhadat.com.vn/dan-xay-luong-khanh-thien-rong-nong-thoang-50m2-5-tang-gia-7-9-ty--16305463.html"
"Đường Nguyễn Khánh Toàn, ,, Phường Nghĩa Đô, ,, Quận Cầu Giấy, , Hà Nội","124 m2","4 phòng ngủ","Hôm nay","4 lầu","31,5 tỷ","Nhà q.Cầu Giấy gần trường FPT khu biệt thự CBQP 4t 2 ô tô vào nhà sân cổng khép kín 124m2","https://alonhadat.com.vn/nha-q-cau-giay-gan-truong-fpt-khu-biet-thu-cbqp-4t-2-o-to-vao-nha-san-cong-khep-kin-124m2-16280132.html"
"Đường Nguyễn Văn Huyên, ,, Phường Nghĩa Tân, ,, Quận Cầu Giấy, , Hà Nội","124 m2","4 phòng ngủ","Hôm nay","4 lầu","31,5 tỷ","Bán nhà khu cán bộ QP quận Cầu Giấy cạnh hồ công viên Nghĩa tân DT gần 130m2 Giá 31,5ỷ","https://alonhadat.com.vn/ban-nha-khu-can-bo-qp-quan-cau-giay-canh-ho-cong-vien-nghia-tan-dt-gan-130m2-gia-31-5y-16280109.html"
"Phố Vạn Phúc, ,, Phường Giảng Võ, ,, Quận Ba Đình, , Hà Nội","84 m2","9 phòng ngủ","Hôm nay","7 lầu","30 tỷ","PENTHOUSE SÂN VƯỜN LÔ GÓC - VẠN PHÚC BA ĐÌNH 84m2 - 7 TẦNG MỚI - THANG MÁY - CHO THUÊ","https://alonhadat.com.vn/hiem-penhouse-san-vuon-lo-goc-van-phuc-ba-dinh-84m2-7-tang-moi-thang-may-cho-thue-15618541.html"
"Phố Trần Quang Diệu, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","75 m2","7 phòng ngủ","Hôm nay","6 lầu","26,8 tỷ","BÁN NHÀ TRẦN QUANG DIỆU,HOÀNG CẦU,ÔTÔ DỪNG ĐỖ 75M, MẶT TIỀN 6,5M, 26.8 TỶ,CỰC VIP ĐỐNG ĐA","https://alonhadat.com.vn/ban-nha-tran-quang-dieu-hoang-cau-oto-dung-do-75m-mat-tien-6-5m-26-8-ty-cuc-vip-dong-da-16306203.html"
"Đường Quốc Lộ 18, ,, Xã Đông Xuân, ,, Huyện Sóc Sơn, , Hà Nội","42 m2","","Hôm nay","","1,7 tỷ","Em đánh giá mảnh này là đẹp. 0t0 qua đất ngõ thông full thổ cư.Cách trục Chính có vài bước","https://alonhadat.com.vn/em-danh-gia-manh-nay-la-dep-0t0-qua-dat-ngo-thong-full-tho-cu-cach-truc-chinh-co-vai-buoc-16185364.html"
"Phố Tân Mai, ,, Phường Hoàng Văn Thụ, ,, Quận Hoàng Mai, , Hà Nội","100 m2","7 phòng ngủ","Hôm nay","5 lầu","28,5 tỷ","Chính chủ cần bán căn SHOPHOUSE 100m2 tại LUIS CITY HOÀNG MAI","https://alonhadat.com.vn/chinh-chu-can-ban-can-shophouse-100m2-tai-luis-city-hoang-mai-16305839.html"
"Đường Phan Kế Toại, ,, Phường Dương Nội, ,, Quận Hà Đông, , Hà Nội","50 m2","4 phòng ngủ","Hôm nay","4 lầu","13 tỷ","Bán nhà trục đường Phan Kế Toại, Dương Nội, Hà Đông. Diện tích 50m2, xây 3.5 tầng","https://alonhadat.com.vn/ban-nha-truc-duong-phan-ke-toai-duong-noi-ha-dong-dien-tich-50m2-xay-3-5-tang-16305793.html"
